# datetime=2025-12-06T17:13:43Z
# run_id=aa1108d00b9e451ebefc48aaf3418017
# seed=0
# label=seed0
# map_path=
# pixels=300
# size_w=1024
# size_h=512
# seed=0
# sim_version=0.4.3
# biome_model=v2
# climate_model=perlin_multiscale
tick,time,year,population,avg_energy,var_energy,trait_diversity,avg_traits_per_cell,mean_info_order,global_o2,global_co2,seed,run_id
17140,2053.3389025397637,172,108,7.769935131072998,46.70198440551758,1,0.0,10.16517162322998,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17240,2065.46350308054,173,108,7.808889865875244,47.33993148803711,1,0.0,10.229973793029785,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17340,2077.5787368515494,174,108,7.848010540008545,47.98446273803711,1,0.0,10.295005798339844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17440,2089.696515111459,175,108,7.886332035064697,48.60564422607422,1,0.0,10.359326362609863,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17540,2101.813847912481,176,108,7.925314426422119,49.23697280883789,1,0.0,10.424389839172363,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17640,2113.92849236045,177,108,7.964558124542236,49.87721252441406,1,0.0,10.489795684814453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17740,2126.0440485258305,178,108,8.004339218139648,50.53019714355469,1,0.0,10.555828094482422,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17840,2138.161991449532,179,108,8.044812202453613,51.2001953125,1,0.0,10.62264633178711,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17940,2150.278169870712,180,108,8.085569381713867,51.87220001220703,1,0.0,10.689831733703613,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18040,2162.3895851750717,181,108,8.12677001953125,52.559322357177734,1,0.0,10.757538795471191,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18120,2172.087192230566,182,108,8.160126686096191,53.11809539794922,1,0.0,10.81218433380127,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18220,2184.2099970693666,183,108,8.201483726501465,53.81619644165039,1,0.0,10.880230903625488,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18320,2196.323710733584,184,108,8.243075370788574,54.521949768066406,1,0.0,10.948586463928223,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18420,2208.4341709879513,185,108,8.284342765808105,55.227638244628906,1,0.0,11.016694068908691,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18520,2220.5551263923835,186,106,8.48355770111084,55.661006927490234,1,0.0,11.124964714050293,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18620,2232.667789674946,187,106,8.527932167053223,56.39754867553711,1,0.0,11.195112228393555,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18720,2244.7916275623743,188,106,8.572685241699219,57.15006637573242,1,0.0,11.2657470703125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18820,2256.906296276585,189,106,8.617701530456543,57.92027282714844,1,0.0,11.336709022521973,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
18920,2269.0218299090257,190,106,8.662628173828125,58.700199127197266,1,0.0,11.407669067382812,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19020,2281.1403136232843,191,106,8.707398414611816,59.48040771484375,1,0.0,11.478559494018555,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19120,2293.257367362513,192,106,8.75129222869873,60.245941162109375,1,0.0,11.54865550994873,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19220,2305.38743127455,193,106,8.79502010345459,61.021080017089844,1,0.0,11.618696212768555,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19320,2317.488890486097,194,106,8.838093757629395,61.793941497802734,1,0.0,11.688105583190918,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19420,2329.6066410131602,195,106,8.880873680114746,62.56711959838867,1,0.0,11.75733470916748,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19520,2341.7221157132935,196,106,8.923145294189453,63.342979431152344,1,0.0,11.82613468170166,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19620,2353.8368329599884,197,106,8.964908599853516,64.11870574951172,1,0.0,11.89450454711914,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19720,2365.957913162237,198,106,9.006235122680664,64.89237213134766,1,0.0,11.962533950805664,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19820,2378.0698432576028,199,106,9.047186851501465,65.66519927978516,1,0.0,12.030250549316406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
19920,2390.198281331365,200,106,9.087427139282227,66.43925476074219,1,0.0,12.097369194030762,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20020,2402.320358182878,201,104,9.303297996520996,66.87538146972656,1,0.0,12.369283676147461,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20080,2414.061149959251,202,104,9.342568397521973,67.61488342285156,1,0.0,12.434990882873535,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20180,2426.1806649888326,203,104,9.38187313079834,68.34879302978516,1,0.0,12.501654624938965,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20280,2438.2905532531895,204,104,9.420557022094727,69.08196258544922,1,0.0,12.567748069763184,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20380,2450.412985431828,205,103,9.550640106201172,69.59320068359375,1,0.0,12.656492233276367,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20460,2460.100204802049,206,103,9.581567764282227,70.1749496459961,1,0.0,12.70890998840332,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20560,2472.3399053328894,207,102,9.713889122009277,70.67549896240234,1,0.0,12.883928298950195,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20660,2484.4607324728927,208,102,9.750357627868652,71.35692596435547,1,0.0,12.947555541992188,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20760,2496.57659889952,209,101,9.884053230285645,71.80833435058594,1,0.0,13.03926944732666,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20860,2508.6965177887173,210,101,9.920573234558105,72.50617218017578,1,0.0,13.1024169921875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
20960,2520.8065100512586,211,101,9.955740928649902,73.1758041381836,1,0.0,13.164246559143066,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21060,2532.9253178931885,212,101,9.990002632141113,73.84464263916016,1,0.0,13.225241661071777,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21160,2545.043376948196,213,101,10.023771286010742,74.5064468383789,1,0.0,13.285806655883789,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21260,2557.1621067914894,214,101,10.055753707885742,75.13291931152344,1,0.0,13.344639778137207,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21360,2569.286880662571,215,101,10.086628913879395,75.74607849121094,1,0.0,13.402434349060059,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21460,2581.394080573873,216,100,10.218238830566406,76.0966567993164,1,0.0,13.577536582946777,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21560,2593.50623599864,217,100,10.249298095703125,76.73501586914062,1,0.0,13.635750770568848,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21660,2605.633712089203,218,100,10.27975082397461,77.36495971679688,1,0.0,13.693451881408691,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21760,2617.743286625703,219,99,10.4136323928833,77.6894302368164,1,0.0,13.839203834533691,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21860,2629.8596557102223,220,98,10.549695014953613,77.98200225830078,1,0.0,14.019988059997559,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
21960,2641.9766591836637,221,98,10.57882022857666,78.5977783203125,1,0.0,14.07651424407959,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22060,2654.1127757900067,222,98,10.607649803161621,79.21138763427734,1,0.0,14.132845878601074,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22160,2666.209024692541,223,98,10.635944366455078,79.81726837158203,1,0.0,14.188602447509766,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22260,2678.3249829842334,224,98,10.663904190063477,80.42587280273438,1,0.0,14.244124412536621,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22340,2688.0220579156858,225,98,10.685904502868652,80.91215515136719,1,0.0,14.288220405578613,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22440,2700.139740843929,226,98,10.713375091552734,81.52894592285156,1,0.0,14.343351364135742,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22540,2712.2535377066997,227,98,10.740188598632812,82.12831115722656,1,0.0,14.397875785827637,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22640,2725.1229073752756,228,97,10.87964916229248,82.42654418945312,1,0.0,14.531187057495117,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22740,2737.7047237985844,229,96,11.022286415100098,82.68151092529297,1,0.0,14.63802719116211,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22840,2749.8169000229846,230,96,11.050247192382812,83.2969970703125,1,0.0,14.693013191223145,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
22940,2762.055848300294,231,95,11.196234703063965,83.48165893554688,1,0.0,14.66964340209961,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23040,2774.166780013097,232,95,11.225936889648438,84.0749282836914,1,0.0,14.724763870239258,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23140,2786.2921241408903,233,95,11.255970001220703,84.68093872070312,1,0.0,14.780290603637695,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23240,2798.420525815287,234,95,11.285430908203125,85.27143096923828,1,0.0,14.83530044555664,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23320,2808.0992641336097,235,95,11.308917999267578,85.74851989746094,1,0.0,14.879206657409668,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23420,2820.211019165369,236,95,11.338529586791992,86.34556579589844,1,0.0,14.934410095214844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23520,2832.336833018289,237,95,11.368578910827637,86.94993591308594,1,0.0,14.990130424499512,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23620,2844.453666628031,238,95,11.39895248413086,87.56755828857422,1,0.0,15.046201705932617,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23720,2856.5697531841506,239,95,11.429543495178223,88.18975830078125,1,0.0,15.102535247802734,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23820,2868.6873078479643,240,95,11.460793495178223,88.82298278808594,1,0.0,15.15957260131836,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
23920,2880.79866075341,241,95,11.492280006408691,89.45807647705078,1,0.0,15.216886520385742,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24020,2892.9154631636934,242,95,11.524843215942383,90.11467742919922,1,0.0,15.275338172912598,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24120,2905.0346141996306,243,95,11.5581636428833,90.79473876953125,1,0.0,15.334590911865234,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24220,2917.152293661267,244,95,11.592219352722168,91.48683166503906,1,0.0,15.394630432128906,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24320,2929.2693751333463,245,95,11.626609802246094,92.17874908447266,1,0.0,15.45505142211914,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24420,2942.2328752915028,246,94,11.788498878479004,92.46859741210938,1,0.0,15.664077758789062,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24520,2954.3614988286945,247,94,11.825332641601562,93.2012939453125,1,0.0,15.727224349975586,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24600,2964.0436396209348,248,94,11.855239868164062,93.79779815673828,1,0.0,15.778177261352539,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24700,2976.161182151629,249,94,11.893145561218262,94.55949401855469,1,0.0,15.842463493347168,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24800,2988.2777280330583,250,94,11.932024002075195,95.33397674560547,1,0.0,15.907774925231934,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
24900,3000.393013803162,251,94,11.972519874572754,96.1561050415039,1,0.0,15.974757194519043,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25000,3012.511599782302,252,94,12.013235092163086,96.97896575927734,1,0.0,16.04202651977539,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25100,3024.6279290008483,253,94,12.054314613342285,97.7868881225586,1,0.0,16.109703063964844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25200,3036.742436517874,254,94,12.096434593200684,98.62273406982422,1,0.0,16.17848014831543,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25300,3048.8643365724756,255,93,12.269713401794434,98.93858337402344,1,0.0,16.399494171142578,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25400,3060.974481365686,256,93,12.313486099243164,99.79438781738281,1,0.0,16.470191955566406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25500,3073.091158978151,257,93,12.358830451965332,100.69828796386719,1,0.0,16.54253387451172,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25600,3085.5771098755113,258,93,12.406058311462402,101.6594009399414,1,0.0,16.617645263671875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25700,3097.6925325765533,259,92,12.587052345275879,101.97583770751953,1,0.0,16.810317993164062,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25800,3109.805389989061,260,92,12.633790016174316,102.89412689208984,1,0.0,16.884136199951172,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
25900,3121.926721520258,261,92,12.6812105178833,103.82760620117188,1,0.0,16.958711624145508,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26000,3134.061404684968,262,92,12.72949504852295,104.7691421508789,1,0.0,17.03424644470215,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26100,3146.163366554405,263,92,12.778205871582031,105.71260070800781,1,0.0,17.110200881958008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26200,3158.2746015952416,264,92,12.827571868896484,106.6762924194336,1,0.0,17.186891555786133,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26300,3170.394879278171,265,92,12.877445220947266,107.65986633300781,1,0.0,17.264179229736328,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26380,3180.083949816068,266,92,12.918486595153809,108.49559783935547,1,0.0,17.327184677124023,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26480,3192.2022116675325,267,92,12.969801902770996,109.54448699951172,1,0.0,17.406024932861328,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26580,3204.803011226017,268,92,13.023539543151855,110.64669799804688,1,0.0,17.488449096679688,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26680,3216.9175239429505,269,92,13.0751953125,111.72264862060547,1,0.0,17.567747116088867,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26780,3229.037014706291,270,92,13.127328872680664,112.81547546386719,1,0.0,17.647600173950195,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26880,3241.1493070620018,271,92,13.180110931396484,113.95610046386719,1,0.0,17.728151321411133,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
26960,3252.183242248526,272,92,13.227909088134766,114.9954605102539,1,0.0,17.80130386352539,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27060,3264.2970616442326,273,92,13.280341148376465,116.13055419921875,1,0.0,17.881633758544922,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27160,3276.4253818533866,274,92,13.33297348022461,117.28292846679688,1,0.0,17.962255477905273,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27260,3288.5348281254614,275,91,13.532593727111816,117.73908233642578,1,0.0,18.138885498046875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27360,3300.6530622440805,276,91,13.585439682006836,118.88785552978516,1,0.0,18.2194766998291,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27460,3312.7697623894846,277,91,13.638114929199219,120.0377197265625,1,0.0,18.29995346069336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27560,3324.880987030505,278,91,13.690422058105469,121.19296264648438,1,0.0,18.380111694335938,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27660,3337.12621853143,279,91,13.742663383483887,122.35151672363281,1,0.0,18.4605770111084,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27760,3349.2403273887503,280,91,13.793845176696777,123.49970245361328,1,0.0,18.539737701416016,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27860,3361.355999685435,281,91,13.844659805297852,124.64656066894531,1,0.0,18.618593215942383,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
27960,3373.4713079884773,282,91,13.894330978393555,125.794677734375,1,0.0,18.69637107849121,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28060,3385.583106352811,283,91,13.943595886230469,126.93292999267578,1,0.0,18.77379035949707,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28160,3397.70496307483,284,91,13.992218017578125,128.0739288330078,1,0.0,18.850650787353516,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28260,3409.8214257577156,285,91,14.039965629577637,129.20689392089844,1,0.0,18.926685333251953,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28360,3421.9368796582135,286,91,14.087108612060547,130.3311309814453,1,0.0,19.002172470092773,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28460,3434.055080844073,287,91,14.133489608764648,131.44570922851562,1,0.0,19.07695770263672,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28560,3446.173470959966,288,91,14.178894996643066,132.54666137695312,1,0.0,19.150827407836914,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28660,3458.2871343583993,289,91,14.223335266113281,133.6439666748047,1,0.0,19.22377586364746,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28760,3470.4039350353823,290,91,14.267304420471191,134.7315673828125,1,0.0,19.29631233215332,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28840,3480.094664344314,291,91,14.301615715026855,135.59329223632812,1,0.0,19.353515625,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
28940,3492.2160530745095,292,91,14.343732833862305,136.6668243408203,1,0.0,19.424314498901367,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29040,3504.331858835531,293,91,14.384886741638184,137.72174072265625,1,0.0,19.49418830871582,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29140,3516.4474132676087,294,91,14.425259590148926,138.7748260498047,1,0.0,19.56333351135254,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29240,3528.5659143148964,295,91,14.464712142944336,139.8145294189453,1,0.0,19.631620407104492,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29340,3540.680749426202,296,91,14.502939224243164,140.84088134765625,1,0.0,19.698726654052734,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29440,3552.794910282615,297,91,14.540566444396973,141.85520935058594,1,0.0,19.76527976989746,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29540,3564.9116260277438,298,91,14.576617240905762,142.8385772705078,1,0.0,19.830318450927734,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29640,3577.5166097798256,299,90,14.77599811553955,143.0438690185547,1,0.0,19.981019973754883,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29740,3589.6340292460013,300,90,14.81173324584961,144.011962890625,1,0.0,20.045324325561523,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29840,3601.7505075286126,301,90,14.84675121307373,144.97787475585938,1,0.0,20.108959197998047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
29940,3613.8628588166234,302,90,14.881022453308105,145.92385864257812,1,0.0,20.17188262939453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30040,3625.986226978922,303,90,14.913969993591309,146.84765625,1,0.0,20.23356056213379,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30140,3638.0987498639383,304,90,14.94678020477295,147.78395080566406,1,0.0,20.295116424560547,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30240,3650.2136612405793,305,90,14.979142189025879,148.71890258789062,1,0.0,20.356279373168945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30340,3662.336084752705,306,90,15.01128101348877,149.65623474121094,1,0.0,20.417282104492188,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30420,3672.0230371942553,307,90,15.03645133972168,150.40353393554688,1,0.0,20.46555519104004,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30520,3684.1462528258826,308,90,15.067377090454102,151.3317108154297,1,0.0,20.525426864624023,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30620,3696.260874740911,309,90,15.097896575927734,152.2538604736328,1,0.0,20.58492088317871,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30720,3708.4994763576133,310,90,15.128424644470215,153.18142700195312,1,0.0,20.64476776123047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30820,3720.62000016958,311,90,15.158459663391113,154.10154724121094,1,0.0,20.70387840270996,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
30920,3732.732826382631,312,90,15.188493728637695,155.02484130859375,1,0.0,20.763017654418945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31020,3744.991737111345,313,90,15.21870231628418,155.96449279785156,1,0.0,20.82272720336914,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31120,3757.936068670897,314,90,15.250214576721191,156.94290161132812,1,0.0,20.885438919067383,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31220,3770.0537515991386,315,90,15.279807090759277,157.8738250732422,1,0.0,20.944286346435547,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31320,3782.1698780212255,316,90,15.3092679977417,158.81532287597656,1,0.0,21.003049850463867,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31420,3794.2809015990892,317,90,15.338990211486816,159.75657653808594,1,0.0,21.062095642089844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31520,3806.4207742731764,318,90,15.368861198425293,160.70204162597656,1,0.0,21.121410369873047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31600,3816.1003203107293,319,90,15.39291763305664,161.47079467773438,1,0.0,21.16897964477539,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31700,3828.2090576618493,320,90,15.423261642456055,162.4453582763672,1,0.0,21.228771209716797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31800,3840.326988452428,321,90,15.45409107208252,163.4317626953125,1,0.0,21.28911781311035,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
31900,3852.5716739628847,322,90,15.485648155212402,164.44540405273438,1,0.0,21.35055160522461,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32000,3864.6848069705793,323,90,15.51712417602539,165.45513916015625,1,0.0,21.411632537841797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32100,3876.802529764793,324,90,15.549113273620605,166.47906494140625,1,0.0,21.473276138305664,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32200,3888.913366145923,325,90,15.5816011428833,167.5170135498047,1,0.0,21.53545570373535,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32300,3901.030848011009,326,90,15.614838600158691,168.57603454589844,1,0.0,21.598447799682617,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32400,3913.15041503968,327,90,15.648716926574707,169.6454620361328,1,0.0,21.66213035583496,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32500,3925.27523224334,328,90,15.683494567871094,170.73068237304688,1,0.0,21.726776123046875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32600,3937.3872195377103,329,90,15.718810081481934,171.8383331298828,1,0.0,21.791976928710938,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32700,3949.504356475485,330,90,15.755014419555664,172.96617126464844,1,0.0,21.85812759399414,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32800,3961.6169174931692,331,90,15.791703224182129,174.11968994140625,1,0.0,21.9248046875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
32900,3973.7342589607097,332,90,15.82922077178955,175.28866577148438,1,0.0,21.992372512817383,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33000,3985.851855223798,333,90,15.86741828918457,176.47837829589844,1,0.0,22.060670852661133,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33100,3997.970851995765,334,90,15.9065523147583,177.688720703125,1,0.0,22.129961013793945,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33200,4010.0878277363536,335,90,15.946660995483398,178.91983032226562,1,0.0,22.20026969909668,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33300,4022.202040591856,336,90,15.987507820129395,180.173583984375,1,0.0,22.271366119384766,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33400,4034.3190388653875,337,90,16.02893829345703,181.45208740234375,1,0.0,22.343103408813477,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33480,4045.2216919444268,338,90,16.066972732543945,182.61749267578125,1,0.0,22.408458709716797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33580,4057.3480552544193,339,90,16.10999298095703,183.93350219726562,1,0.0,22.48191261291504,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33680,4069.455038502838,340,90,16.15375518798828,185.2582244873047,1,0.0,22.556121826171875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33780,4081.5863503930814,341,90,16.19858741760254,186.63352966308594,1,0.0,22.63152313232422,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33880,4093.6912276782737,342,90,16.244184494018555,188.01902770996094,1,0.0,22.70767593383789,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
33980,4105.813633857368,343,90,16.29036521911621,189.42881774902344,1,0.0,22.78452491760254,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34080,4117.9272851226815,344,90,16.337175369262695,190.8495635986328,1,0.0,22.862043380737305,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34180,4130.045772303543,345,90,16.38416862487793,192.29249572753906,1,0.0,22.9398193359375,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
34280,4142.157828930034,346,90,16.431367874145508,193.73313903808594,1,0.0,23.01784324645996,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
